ReadDate,Reading,ConsumptionProfileDate,ProfileDateConsumption,H0030,H0100,H0130,H0200,H0230,H0300,H0330,H0400,H0430,H0500,H0530,H0600,H0630,H0700,H0730,H0800,H0830,H0900,H0930,H01000,H01030,H01100,H01130,H01200,H01230,H01300,H01330,H01400,H01430,H01500,H01530,H01600,H01630,H01700,H01730,H01800,H01830,H01900,H01930,H02000,H02030,H02100,H02130,H02200,H02230,H02300,H02330,H02400,ReportingUnit
05/11/2022,1051254,05/11/2022,4343.1791,100.2588,100.2588,89.1184,89.1184,100.2588,100.2588,100.2588,100.2588,100.2588,100.2588,85.9518,96.6963,85.9518,96.6963,85.9518,85.9518,96.6963,85.9518,96.6963,85.9518,85.9518,85.9518,85.9518,85.9518,85.9518,85.9518,85.9518,85.9518,85.9518,85.9518,75.2083,85.9518,75.2083,85.9518,75.2083,96.6963,85.9518,96.6963,85.9518,85.9518,85.9518,96.6963,96.6963,96.6963,85.9518,96.6963,96.6963,96.6963,KWh
07/06/2022,1028983,07/06/2022,1207.7444,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,33.8441,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,22.5623,11.2817,33.8441,22.5623,11.2817,33.8441,22.5623,22.5623,11.2817,22.5623,22.5623,KWh
26/07/2022,1033518,26/07/2022,1093.3194,22.4492,22.4492,11.2252,22.4492,22.4492,22.4492,11.2252,22.4492,22.4492,11.2252,22.5623,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,11.2817,33.8441,11.2817,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,11.2817,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,11.2817,22.5623,22.5623,KWh
10/09/2022,1037636,10/09/2022,1043.0732,22.6754,22.6754,22.6754,11.3383,22.6754,11.3383,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,34.0137,34.0137,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,KWh
19/09/2022,1038585,19/09/2022,1269.2964,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,22.6189,34.0137,22.6754,22.6754,22.6754,22.6754,22.6754,34.0137,22.6754,22.6754,34.0137,22.6754,22.6754,34.0137,22.6754,34.0137,34.0137,34.0137,34.0137,22.6754,34.0137,22.6754,22.6754,22.6754,34.0137,22.6754,34.0137,22.6754,22.6754,34.0137,34.0137,34.0137,34.0137,22.6754,34.0137,22.6754,34.0137,22.6754,22.6754,KWh
31/01/2022,988568,31/01/2022,4920.9792,88.666,99.7498,110.8326,77.5833,99.7498,99.7498,88.666,88.666,110.8326,99.7498,110.8326,110.8326,99.7498,121.9164,110.8326,121.9164,110.8326,110.8326,99.7498,99.7498,110.8326,99.7498,99.7498,99.7498,77.5833,99.7498,110.8326,99.7498,99.7498,110.8326,88.666,110.8326,99.7498,99.7498,110.8326,110.8326,110.8326,110.8326,99.7498,110.8326,99.7498,110.8326,99.7498,99.7498,99.7498,99.7498,88.666,99.7498,KWh
06/04/2022,1014934,06/04/2022,3687.2352,66.4995,77.5833,66.4995,77.5833,66.4995,77.5833,66.4995,77.5833,66.4995,66.4995,77.7813,77.7813,77.7813,77.7813,77.7813,88.8922,77.7813,66.6692,77.7813,77.7813,55.5582,66.6692,100.0043,100.0043,77.7813,66.6692,66.6692,55.5582,77.7813,77.7813,66.6692,77.7813,77.7813,66.6692,88.8922,77.7813,77.7813,77.7813,77.7813,77.7813,77.7813,88.8922,88.8922,77.7813,88.8922,88.8922,100.0043,77.7813,KWh
18/04/2022,1018633,18/04/2022,2835.8001,55.2755,55.2755,55.2755,55.2755,66.3299,55.2755,66.3299,55.2755,66.3299,66.3299,66.4995,55.4168,66.4995,55.4168,66.4995,66.4995,55.4168,55.4168,55.4168,66.4995,55.4168,55.4168,55.4168,55.4168,55.4168,44.333,44.333,55.4168,44.333,55.4168,55.4168,55.4168,55.4168,55.4168,55.4168,66.4995,66.4995,55.4168,66.4995,66.4995,66.4995,66.4995,66.4995,66.4995,66.4995,55.4168,66.4995,55.4168,KWh
30/01/2022,988137,30/01/2022,4932.0619,99.7498,99.7498,88.666,99.7498,88.666,88.666,99.7498,88.666,110.8326,99.7498,110.8326,99.7498,110.8326,99.7498,110.8326,121.9164,99.7498,99.7498,121.9164,99.7498,99.7498,110.8326,99.7498,99.7498,77.5833,88.666,121.9164,88.666,110.8326,110.8326,99.7498,110.8326,88.666,110.8326,99.7498,99.7498,99.7498,110.8326,121.9164,110.8326,110.8326,99.7498,99.7498,110.8326,99.7498,110.8326,88.666,110.8326,KWh
21/07/2022,1033048,21/07/2022,888.6247,22.4492,11.2252,11.2252,22.4492,11.2252,11.2252,11.2252,22.4492,11.2252,11.2252,11.2535,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,11.2535,22.5058,11.2535,33.7592,22.5058,11.2535,22.5058,11.2535,22.5058,22.5058,11.2535,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,22.5058,11.2535,33.7592,11.2535,33.7592,22.5058,22.5058,11.2535,22.5058,22.5058,11.2535,22.5058,KWh
10/02/2022,992739,10/02/2022,5031.1579,99.7498,88.666,99.7498,77.5833,88.666,88.666,88.666,99.7498,99.7498,99.7498,100.0043,111.1153,122.2274,111.1153,111.1153,122.2274,111.1153,111.1153,111.1153,100.0043,111.1153,100.0043,111.1153,111.1153,77.7813,100.0043,111.1153,100.0043,100.0043,111.1153,111.1153,111.1153,100.0043,111.1153,111.1153,111.1153,100.0043,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,100.0043,111.1153,100.0043,KWh
20/03/2022,1009027,20/03/2022,986.4109,88.666,88.666,88.666,88.666,88.666,88.666,88.666,77.5833,99.7498,88.666,99.7498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KWh
30/10/2022,1049031,30/10/2022,3492.4528,56.1237,67.3477,123.4714,123.4714,67.3477,67.3477,56.1237,67.3477,56.1237,67.3477,66.8388,66.8388,55.6996,66.8388,66.8388,66.8388,66.8388,66.8388,77.9792,55.6996,66.8388,66.8388,66.8388,55.6996,66.8388,66.8388,77.9792,77.9792,66.8388,66.8388,66.8388,66.8388,77.9792,89.1184,66.8388,77.9792,100.2588,77.9792,89.1184,77.9792,77.9792,77.9792,89.1184,66.8388,77.9792,66.8388,77.9792,77.9792,KWh
14/09/2022,1038034,14/09/2022,1155.3812,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,33.9289,11.31,22.6189,22.6189,22.3927,33.5896,22.3927,33.5896,22.3927,22.3927,33.5896,22.3927,22.3927,33.5896,22.3927,22.3927,22.3927,22.3927,33.5896,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,11.1969,33.5896,22.3927,22.3927,22.3927,33.5896,22.3927,33.5896,22.3927,33.5896,33.5896,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,KWh
30/03/2022,1012198,30/03/2022,4359.4076,66.8388,77.9792,77.9792,66.8388,77.9792,77.9792,66.8388,66.8388,77.9792,66.8388,77.5833,77.5833,77.5833,77.5833,88.666,99.7498,88.666,99.7498,99.7498,99.7498,99.7498,88.666,88.666,88.666,88.666,88.666,88.666,88.666,88.666,99.7498,88.666,99.7498,99.7498,88.666,99.7498,99.7498,99.7498,110.8326,110.8326,110.8326,110.8326,99.7498,110.8326,110.8326,99.7498,99.7498,99.7498,99.7498,KWh
28/11/2022,1060376,28/11/2022,4650.0081,98.732,87.7613,98.732,87.7613,87.7613,87.7613,87.7613,87.7613,98.732,87.7613,87.9875,87.9875,109.9843,98.9865,87.9875,98.9865,109.9843,87.9875,98.9865,98.9865,98.9865,98.9865,98.9865,87.9875,98.9865,98.9865,98.9865,98.9865,87.9875,98.9865,98.9865,87.9875,98.9865,98.9865,109.9843,109.9843,98.9865,120.9833,98.9865,98.9865,98.9865,98.9865,98.9865,98.9865,98.9865,87.9875,98.9865,98.9865,KWh
09/08/2022,1034820,09/08/2022,985.2843,11.1969,22.3927,11.1969,22.3927,22.3927,11.1969,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,11.1969,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,11.1969,33.5896,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,KWh
20/12/2022,1072075,20/12/2022,5062.1753,88.4399,88.4399,99.4954,88.4399,77.3854,88.4399,110.5498,88.4399,88.4399,99.4954,100.0043,100.0043,100.0043,111.1153,100.0043,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,100.0043,100.0043,111.1153,100.0043,111.1153,100.0043,111.1153,100.0043,111.1153,100.0043,111.1153,100.0043,111.1153,100.0043,122.2274,122.2274,122.2274,122.2274,122.2274,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,111.1153,KWh
09/10/2022,1042748,09/10/2022,3488.412,78.7708,78.7708,67.5174,78.7708,78.7708,67.5174,67.5174,90.0232,78.7708,78.7708,78.7708,78.7708,90.0232,78.7708,78.7708,90.0232,78.7708,90.0232,78.7708,67.5174,78.7708,78.7708,67.5174,67.5174,78.7708,56.265,56.265,67.5174,67.5174,56.265,67.5174,67.5174,67.5174,56.265,78.7708,56.265,67.5174,78.7708,78.7708,67.5174,78.7708,67.5174,78.7708,67.5174,67.5174,56.265,67.5174,67.5174,KWh
24/05/2022,1027168,24/05/2022,1503.4669,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,33.9289,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,45.2378,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,33.9289,22.6189,22.6189,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,33.9289,45.2378,22.6189,45.2378,33.9289,33.9289,33.9289,22.6189,KWh
02/06/2022,1028376,02/06/2022,1410.1626,33.8441,33.8441,33.8441,22.5623,33.8441,33.8441,33.8441,33.8441,33.8441,33.8441,33.8441,33.8441,33.8441,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,33.8441,33.8441,33.8441,33.8441,33.8441,22.5623,33.8441,KWh
04/07/2022,1031595,04/07/2022,1137.0854,22.5623,22.5623,22.5623,22.5623,22.5623,11.2817,22.5623,22.5623,22.5623,22.5623,11.2535,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,11.2535,33.7592,22.5058,22.5058,33.7592,22.5058,33.7592,22.5058,22.5058,33.7592,22.5058,22.5058,KWh
11/08/2022,1034991,11/08/2022,926.9618,11.1686,22.3362,11.1686,22.3362,11.1686,11.1686,22.3362,11.1686,11.1686,22.3362,22.3362,22.3362,11.1686,22.3362,22.3362,11.1686,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,11.1686,33.5048,22.3362,22.3362,11.1686,22.3362,22.3362,22.3362,22.3362,11.1686,22.3362,22.3362,22.3362,11.1686,33.5048,11.1686,22.3362,22.3362,22.3362,33.5048,11.1686,22.3362,22.3362,11.1686,22.3362,11.1686,KWh
11/09/2022,1037729,11/09/2022,1063.5731,22.6754,11.3383,22.6754,22.6754,11.3383,22.6754,22.6754,22.6754,11.3383,22.6754,22.6189,11.31,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,33.9289,11.31,22.6189,22.6189,22.6189,KWh
24/11/2022,1058754,24/11/2022,5122.737,100.2588,100.2588,111.398,89.1184,100.2588,100.2588,111.398,100.2588,100.2588,111.398,100.7677,111.9635,100.7677,111.9635,123.1604,111.9635,111.9635,111.9635,111.9635,100.7677,123.1604,100.7677,89.5708,111.9635,89.5708,111.9635,89.5708,89.5708,111.9635,123.1604,100.7677,100.7677,100.7677,100.7677,111.9635,111.9635,111.9635,111.9635,111.9635,123.1604,111.9635,111.9635,111.9635,111.9635,111.9635,100.7677,111.9635,100.7677,KWh
17/08/2022,1035484,17/08/2022,1001.5156,22.5058,22.5058,11.2535,22.5058,11.2535,22.5058,11.2535,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,11.2535,22.5058,33.7592,22.5058,11.2535,22.5058,22.5058,33.7592,11.2535,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,KWh
24/02/2022,999160,24/02/2022,5469.6556,111.398,100.2588,100.2588,89.1184,89.1184,100.2588,100.2588,89.1184,122.5384,89.1184,111.398,122.5384,111.398,122.5384,122.5384,111.398,122.5384,122.5384,111.398,111.398,111.398,122.5384,122.5384,111.398,111.398,100.2588,133.6776,111.398,111.398,111.398,111.398,111.398,122.5384,122.5384,111.398,111.398,111.398,122.5384,133.6776,122.5384,133.6776,122.5384,122.5384,122.5384,122.5384,111.398,122.5384,122.5384,KWh
17/11/2022,1055682,17/11/2022,4529.4482,88.666,77.5833,99.7498,77.5833,77.5833,99.7498,77.5833,99.7498,88.666,88.666,89.1184,89.1184,100.2588,100.2588,89.1184,100.2588,100.2588,100.2588,89.1184,100.2588,100.2588,100.2588,89.1184,100.2588,100.2588,100.2588,89.1184,100.2588,77.9792,100.2588,89.1184,89.1184,89.1184,89.1184,89.1184,100.2588,100.2588,111.398,100.2588,100.2588,100.2588,89.1184,100.2588,100.2588,89.1184,100.2588,89.1184,111.398,KWh
27/07/2022,1033614,27/07/2022,1094.2794,22.5623,22.5623,22.5623,22.5623,11.2817,22.5623,22.5623,22.5623,11.2817,22.5623,22.5623,33.8441,22.5623,11.2817,33.8441,22.5623,33.8441,22.5623,22.5623,22.5623,22.5623,11.2817,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,11.2817,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,33.8441,11.2817,22.5623,KWh
26/09/2022,1039295,26/09/2022,1428.1119,22.6189,11.31,22.6189,22.6189,11.31,22.6189,11.31,22.6189,11.31,22.6189,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,22.6754,34.0137,22.6754,22.6754,34.0137,22.6754,22.6754,22.6754,34.0137,22.6754,45.3509,45.3509,45.3509,34.0137,34.0137,34.0137,34.0137,34.0137,34.0137,45.3509,34.0137,45.3509,34.0137,56.6891,34.0137,45.3509,45.3509,34.0137,34.0137,34.0137,34.0137,34.0137,KWh
10/06/2022,1029293,10/06/2022,1131.913,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.3927,33.5896,22.3927,11.1969,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,33.5896,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,11.1969,33.5896,22.3927,22.3927,11.1969,33.5896,22.3927,22.3927,33.5896,22.3927,33.5896,33.5896,22.3927,33.5896,22.3927,33.5896,KWh
08/04/2022,1015738,08/04/2022,4411.3751,100.7677,89.5708,100.7677,89.5708,89.5708,100.7677,100.7677,100.7677,89.5708,100.7677,100.7677,111.9635,111.9635,100.7677,89.5708,89.5708,100.7677,100.7677,89.5708,89.5708,89.5708,78.375,89.5708,89.5708,89.5708,67.1781,67.1781,78.375,67.1781,78.375,78.375,78.375,89.5708,100.7677,89.5708,100.7677,89.5708,100.7677,100.7677,89.5708,100.7677,89.5708,100.7677,89.5708,100.7677,100.7677,89.5708,78.375,KWh
12/09/2022,1037828,12/09/2022,1063.0938,11.31,22.6189,11.31,22.6189,22.6189,11.31,22.6189,11.31,22.6189,11.31,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,KWh
08/12/2022,1065312,08/12/2022,6157.1311,122.2274,133.3384,122.2274,122.2274,111.1153,133.3384,133.3384,122.2274,122.2274,133.3384,122.5384,133.6776,144.818,133.6776,144.818,133.6776,144.818,144.818,133.6776,133.6776,133.6776,122.5384,133.6776,122.5384,133.6776,122.5384,122.5384,122.5384,122.5384,133.6776,122.5384,111.398,122.5384,122.5384,122.5384,133.6776,133.6776,122.5384,133.6776,133.6776,122.5384,133.6776,122.5384,122.5384,133.6776,122.5384,122.5384,122.5384,KWh
25/07/2022,1033420,25/07/2022,1066.346,22.4492,11.2252,22.4492,11.2252,22.4492,11.2252,22.4492,11.2252,22.4492,22.4492,22.4492,22.4492,22.4492,11.2252,22.4492,33.6744,11.2252,33.6744,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,33.6744,22.4492,11.2252,22.4492,22.4492,22.4492,22.4492,22.4492,33.6744,22.4492,11.2252,22.4492,33.6744,22.4492,33.6744,22.4492,22.4492,33.6744,22.4492,22.4492,22.4492,KWh
03/10/2022,1040986,03/10/2022,3177.4011,67.687,56.4064,56.4064,45.1247,56.4064,56.4064,67.687,45.1247,56.4064,56.4064,55.8409,67.0085,55.8409,67.0085,67.0085,122.8494,78.1771,78.1771,67.0085,78.1771,67.0085,67.0085,67.0085,67.0085,55.8409,67.0085,55.8409,67.0085,67.0085,55.8409,67.0085,67.0085,55.8409,55.8409,55.8409,67.0085,78.1771,67.0085,89.3446,67.0085,78.1771,67.0085,89.3446,67.0085,67.0085,67.0085,78.1771,55.8409,KWh
23/04/2022,1020119,23/04/2022,3408.7932,66.8388,77.9792,77.9792,77.9792,66.8388,77.9792,66.8388,77.9792,66.8388,66.8388,77.9792,77.9792,66.8388,77.9792,66.8388,77.9792,66.8388,66.8388,77.9792,66.8388,66.8388,66.8388,66.8388,66.8388,66.8388,55.6996,55.6996,55.6996,77.9792,55.6996,66.8388,66.8388,66.8388,66.8388,66.8388,77.9792,66.8388,77.9792,77.9792,77.9792,77.9792,77.9792,89.1184,77.9792,77.9792,77.9792,66.8388,66.8388,KWh
08/05/2022,1024382,08/05/2022,2695.5064,67.5174,67.5174,56.265,67.5174,56.265,67.5174,67.5174,56.265,56.265,67.5174,67.3477,56.1237,67.3477,56.1237,56.1237,67.3477,56.1237,67.3477,56.1237,56.1237,56.1237,56.1237,44.8985,44.8985,56.1237,44.8985,44.8985,44.8985,44.8985,33.6744,33.6744,56.1237,44.8985,44.8985,44.8985,56.1237,56.1237,56.1237,44.8985,56.1237,67.3477,56.1237,67.3477,56.1237,67.3477,67.3477,56.1237,56.1237,KWh
01/07/2022,1031309,01/07/2022,1080.2828,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,33.7592,11.2535,22.5058,22.5058,33.7592,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,KWh
15/07/2022,1032576,15/07/2022,972.5386,11.2252,22.4492,22.4492,11.2252,22.4492,11.2252,22.4492,22.4492,22.4492,11.2252,22.3362,22.3362,11.1686,22.3362,33.5048,22.3362,11.1686,33.5048,11.1686,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,11.1686,22.3362,22.3362,11.1686,22.3362,22.3362,22.3362,22.3362,11.1686,22.3362,11.1686,22.3362,33.5048,11.1686,33.5048,11.1686,22.3362,33.5048,11.1686,22.3362,22.3362,KWh
21/02/2022,997799,21/02/2022,5364.3933,134.6955,134.6955,134.6955,112.2462,123.4714,123.4714,134.6955,123.4714,145.9207,123.4714,135.0348,135.0348,123.7824,135.0348,135.0348,123.7824,101.2766,101.2766,112.529,101.2766,101.2766,90.0232,101.2766,101.2766,90.0232,90.0232,90.0232,90.0232,101.2766,90.0232,101.2766,101.2766,90.0232,112.529,112.529,101.2766,112.529,112.529,101.2766,112.529,123.7824,123.7824,101.2766,112.529,101.2766,101.2766,112.529,90.0232,KWh
13/04/2022,1017391,13/04/2022,897.5471,67.5174,67.5174,78.7708,67.5174,67.5174,67.5174,67.5174,67.5174,67.5174,67.5174,66.6692,77.7813,66.6692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KWh
07/01/2022,977761,07/01/2022,5648.4609,110.5498,110.5498,99.4954,110.5498,99.4954,99.4954,110.5498,110.5498,121.6053,110.5498,110.2671,110.2671,121.2943,110.2671,121.2943,121.2943,132.3205,121.2943,121.2943,121.2943,121.2943,121.2943,121.2943,110.2671,110.2671,110.2671,132.3205,121.2943,121.2943,121.2943,121.2943,121.2943,121.2943,121.2943,121.2943,132.3205,121.2943,121.2943,121.2943,121.2943,132.3205,121.2943,121.2943,121.2943,121.2943,110.2671,121.2943,110.2671,KWh
20/05/2022,1026680,20/05/2022,1381.9406,22.5623,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,33.6744,22.4492,33.6744,33.6744,33.6744,33.6744,33.6744,33.6744,22.4492,33.6744,22.4492,33.6744,22.4492,33.6744,22.4492,33.6744,22.4492,22.4492,22.4492,33.6744,22.4492,22.4492,22.4492,22.4492,33.6744,22.4492,22.4492,33.6744,33.6744,44.8985,33.6744,33.6744,33.6744,22.4492,44.8985,22.4492,33.6744,33.6744,KWh
31/03/2022,1012669,31/03/2022,1353.8012,110.8326,99.7498,99.7498,110.8326,99.7498,99.7498,99.7498,110.8326,99.7498,99.7498,111.398,100.2588,111.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KWh
15/09/2022,1038143,15/09/2022,1185.5778,11.1969,22.3927,22.3927,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,11.1969,22.6189,22.6189,33.9289,22.6189,22.6189,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,22.6189,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,22.6189,33.9289,22.6189,33.9289,22.6189,KWh
05/03/2022,1003128,05/03/2022,4926.0153,100.2588,100.2588,100.2588,100.2588,100.2588,100.2588,100.2588,100.2588,100.2588,89.1184,99.7498,99.7498,110.8326,99.7498,99.7498,110.8326,99.7498,99.7498,110.8326,99.7498,99.7498,99.7498,99.7498,99.7498,88.666,99.7498,99.7498,99.7498,88.666,99.7498,99.7498,88.666,99.7498,99.7498,110.8326,99.7498,99.7498,110.8326,99.7498,121.9164,110.8326,132.9991,110.8326,110.8326,110.8326,99.7498,110.8326,110.8326,KWh
11/10/2022,1043402,11/10/2022,2707.4882,,,,,,,,,,,,,,78.9688,90.2494,90.2494,78.9688,78.9688,78.9688,67.687,67.687,67.687,67.687,67.687,67.687,78.9688,56.4064,67.687,78.9688,56.4064,67.687,67.687,67.687,67.687,67.687,78.9688,78.9688,78.9688,90.2494,90.2494,90.2494,90.2494,90.2494,90.2494,90.2494,90.2494,78.9688,90.2494,KWh
15/05/2022,1025967,15/05/2022,2369.0617,45.1247,56.4064,45.1247,56.4064,56.4064,45.1247,45.1247,56.4064,45.1247,56.4064,45.1247,56.4064,56.4064,56.4064,45.1247,56.4064,45.1247,56.4064,56.4064,56.4064,45.1247,45.1247,56.4064,33.8441,45.1247,33.8441,56.4064,33.8441,45.1247,45.1247,33.8441,33.8441,45.1247,45.1247,45.1247,45.1247,45.1247,56.4064,56.4064,56.4064,56.4064,56.4064,56.4064,56.4064,56.4064,45.1247,67.687,33.8441,KWh
25/05/2022,1027296,25/05/2022,1470.245,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,22.6189,33.9289,33.9289,33.9289,22.6189,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,33.9289,33.9289,22.6189,56.5478,33.9289,45.2378,22.6189,33.9289,33.9289,33.9289,22.6189,33.9289,KWh
13/08/2022,1035150,13/08/2022,875.1632,11.1969,11.1969,22.3927,11.1969,11.1969,22.3927,11.1969,11.1969,22.3927,11.1969,22.4492,11.2252,22.4492,22.4492,11.2252,22.4492,22.4492,11.2252,22.4492,22.4492,22.4492,11.2252,33.6744,11.2252,22.4492,22.4492,11.2252,22.4492,22.4492,11.2252,22.4492,22.4492,11.2252,22.4492,22.4492,22.4492,11.2252,22.4492,22.4492,22.4492,22.4492,11.2252,22.4492,22.4492,11.2252,22.4492,11.2252,22.4492,KWh
06/11/2022,1051663,06/11/2022,4448.0179,85.9518,96.6963,96.6963,75.2083,96.6963,85.9518,96.6963,96.6963,85.9518,96.6963,85.9518,96.6963,85.9518,85.9518,96.6963,96.6963,85.9518,96.6963,107.4397,85.9518,96.6963,85.9518,85.9518,85.9518,85.9518,85.9518,96.6963,96.6963,85.9518,96.6963,75.2083,85.9518,96.6963,85.9518,96.6963,107.4397,107.4397,96.6963,96.6963,96.6963,107.4397,85.9518,107.4397,96.6963,96.6963,85.9518,96.6963,85.9518,KWh
26/11/2022,1059546,26/11/2022,4371.4236,111.1153,77.7813,88.8922,88.8922,88.8922,88.8922,100.0043,88.8922,88.8922,100.0043,88.4399,99.4954,88.4399,99.4954,88.4399,88.4399,99.4954,99.4954,99.4954,77.3854,99.4954,88.4399,88.4399,99.4954,88.4399,99.4954,88.4399,88.4399,88.4399,99.4954,77.3854,88.4399,77.3854,88.4399,88.4399,88.4399,99.4954,99.4954,88.4399,88.4399,99.4954,88.4399,88.4399,88.4399,88.4399,77.3854,99.4954,77.3854,KWh
